DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE,# OF SEATS,LOAD FACTOR,MONTH
10/11/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4114),1:02:00,15:10:00,16:12:00,16:45:00,Landed 5:14 PM,5J581,Cebu Pacific,230,194.12,10
10/11/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4140),1:00:00,16:45:00,17:01:00,18:15:00,Landed 6:02 PM,5J571,Cebu Pacific,230,194.12,10
10/11/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4113),1:04:00,17:50:00,18:04:00,19:25:00,Landed 7:08 PM,5J569,Cebu Pacific,230,194.12,10
10/11/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4264),1:01:00,19:00:00,19:55:00,20:35:00,Landed 8:56 PM,5J573,Cebu Pacific,186,156.984,10
10/12/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4114),1:01:00,6:20:00,6:55:00,7:50:00,Landed 7:56 AM,5J561,Cebu Pacific,230,194.12,10
10/12/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4110),1:01:00,7:25:00,7:42:00,9:05:00,Landed 8:43 AM,5J551,Cebu Pacific,186,156.984,10
10/12/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4105),1:10:00,9:00:00,9:30:00,10:35:00,Landed 10:39 AM,5J585,Cebu Pacific,186,156.984,10
10/12/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4120),1:03:00,10:10:00,10:25:00,11:45:00,Landed 11:28 AM,5J565,Cebu Pacific,230,194.12,10
10/12/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4120),0:55:00,15:10:00,15:46:00,16:45:00,Landed 4:41 PM,5J581,Cebu Pacific,230,194.12,10
10/12/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4142),0:54:00,16:45:00,17:09:00,18:15:00,Landed 6:03 PM,5J571,Cebu Pacific,230,194.12,10
10/12/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4121),1:01:00,17:25:00,17:33:00,19:00:00,Landed 6:34 PM,5J569,Cebu Pacific,230,194.12,10
10/13/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4112),1:01:00,6:20:00,6:38:00,7:50:00,Landed 7:39 AM,5J561,Cebu Pacific,230,194.12,10
10/13/2024,Manila (MNL),Cebu (CEB),A20N (RP-C3281),0:55:00,7:25:00,7:53:00,9:05:00,Landed 8:48 AM,5J551,Cebu Pacific,186,156.984,10
10/13/2024,Manila (MNL),Cebu (CEB),A320 (RP-C3277),1:00:00,9:00:00,9:29:00,10:35:00,Landed 10:29 AM,5J585,Cebu Pacific,186,156.984,10
10/13/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4123),0:55:00,10:10:00,10:22:00,11:45:00,Landed 11:17 AM,5J565,Cebu Pacific,230,194.12,10
10/13/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4123),1:02:00,15:10:00,15:26:00,16:45:00,Landed 4:29 PM,5J581,Cebu Pacific,230,194.12,10
10/13/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3902),1:01:00,16:45:00,17:05:00,18:15:00,Landed 6:05 PM,5J571,Cebu Pacific,465,392.46,10
10/13/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4111),1:02:00,17:25:00,18:44:00,19:00:00,Landed 7:47 PM,5J569,Cebu Pacific,230,194.12,10
10/13/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4114),1:00:00,18:55:00,19:33:00,20:30:00,Landed 8:33 PM,5J573,Cebu Pacific,230,194.12,10
10/14/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4111),1:00:00,6:20:00,6:55:00,7:50:00,Landed 7:55 AM,5J561,Cebu Pacific,230,194.12,10
10/14/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4350),1:01:00,7:25:00,7:41:00,9:05:00,Landed 8:41 AM,5J551,Cebu Pacific,186,156.984,10
10/14/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4104),1:00:00,9:00:00,9:12:00,10:35:00,Landed 10:11 AM,5J585,Cebu Pacific,186,156.984,10
10/14/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4146),1:01:00,10:10:00,10:29:00,11:45:00,Landed 11:30 AM,5J565,Cebu Pacific,230,194.12,10
10/14/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4146),0:58:00,15:10:00,15:42:00,16:45:00,Landed 4:40 PM,5J581,Cebu Pacific,230,194.12,10
10/14/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4350),1:05:00,16:45:00,17:03:00,18:15:00,Landed 6:08 PM,5J571,Cebu Pacific,186,156.984,10
10/14/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4101),1:13:00,17:25:00,17:49:00,19:00:00,Landed 7:01 PM,5J569,Cebu Pacific,186,156.984,10
10/14/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4268),1:02:00,19:00:00,19:35:00,20:35:00,Landed 8:37 PM,5J573,Cebu Pacific,186,156.984,10
10/15/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4113),1:00:00,6:20:00,6:58:00,7:50:00,Landed 7:59 AM,5J561,Cebu Pacific,230,194.12,10
10/15/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3900),0:58:00,9:00:00,9:34:00,10:35:00,Landed 10:32 AM,5J585,Cebu Pacific,465,392.46,10
10/15/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4122),0:59:00,10:10:00,10:45:00,11:45:00,Landed 11:45 AM,5J565,Cebu Pacific,230,194.12,10
10/15/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4100),1:04:00,15:10:00,15:34:00,16:45:00,Landed 4:38 PM,5J581,Cebu Pacific,186,156.984,10
10/15/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4143),0:59:00,16:45:00,16:57:00,18:15:00,Landed 5:56 PM,5J571,Cebu Pacific,230,194.12,10
10/15/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4120),1:00:00,17:25:00,17:46:00,19:00:00,Landed 6:46 PM,5J569,Cebu Pacific,230,194.12,10
10/15/2024,Manila (MNL),Cebu (CEB),A320 (RP-C3278),1:04:00,18:55:00,19:24:00,20:30:00,Landed 8:28 PM,5J573,Cebu Pacific,186,156.984,10
10/16/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3904),1:02:00,6:20:00,7:12:00,7:50:00,Landed 8:14 AM,5J561,Cebu Pacific,465,392.46,10
10/16/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4264),1:00:00,7:25:00,7:54:00,9:05:00,Landed 8:54 AM,5J551,Cebu Pacific,186,156.984,10
10/16/2024,Manila (MNL),Cebu (CEB),A320 (RP-C3278),0:58:00,9:00:00,9:16:00,10:35:00,Landed 10:14 AM,5J585,Cebu Pacific,186,156.984,10
10/16/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4111),1:00:00,10:10:00,10:39:00,11:45:00,Landed 11:39 AM,5J565,Cebu Pacific,230,194.12,10
10/16/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4111),1:01:00,15:10:00,15:41:00,16:45:00,Landed 4:42 PM,5J581,Cebu Pacific,230,194.12,10
10/16/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4142),1:00:00,16:45:00,17:17:00,18:15:00,Landed 6:17 PM,5J571,Cebu Pacific,230,194.12,10
10/16/2024,Manila (MNL),Cebu (CEB),A320 (RP-C3277),1:00:00,19:00:00,19:43:00,20:35:00,Landed 8:43 PM,5J573,Cebu Pacific,186,156.984,10
10/17/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3903),1:04:00,6:20:00,7:33:00,7:50:00,Landed 8:37 AM,5J561,Cebu Pacific,465,392.46,10
10/17/2024,Manila (MNL),Cebu (CEB),A20N (RP-C3239),1:02:00,7:25:00,8:15:00,9:05:00,Landed 9:18 AM,5J551,Cebu Pacific,186,156.984,10
10/17/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4102),1:02:00,9:00:00,9:33:00,10:35:00,Landed 10:35 AM,5J585,Cebu Pacific,186,156.984,10
10/17/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4117),1:01:00,15:10:00,15:43:00,16:45:00,Landed 4:44 PM,5J581,Cebu Pacific,230,194.12,10
10/17/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3908),0:58:00,16:45:00,17:26:00,18:15:00,Landed 6:24 PM,5J571,Cebu Pacific,465,392.46,10
10/17/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4114),1:01:00,17:25:00,17:46:00,19:00:00,Landed 6:47 PM,5J569,Cebu Pacific,230,194.12,10
10/17/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4106),1:02:00,19:00:00,19:41:00,20:35:00,Landed 8:42 PM,5J573,Cebu Pacific,186,156.984,10
10/18/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3908),1:00:00,6:20:00,7:02:00,7:50:00,Landed 8:02 AM,5J561,Cebu Pacific,465,392.46,10
10/18/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4263),1:03:00,7:25:00,8:26:00,9:05:00,Landed 9:29 AM,5J551,Cebu Pacific,186,156.984,10
10/18/2024,Manila (MNL),Cebu (CEB),A320 (RP-C3267),1:01:00,9:00:00,10:14:00,10:35:00,Landed 11:15 AM,5J585,Cebu Pacific,186,156.984,10
10/18/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4120),1:02:00,10:10:00,10:27:00,11:45:00,Landed 11:29 AM,5J565,Cebu Pacific,230,194.12,10
10/18/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4146),1:02:00,15:10:00,15:32:00,16:45:00,Landed 4:35 PM,5J581,Cebu Pacific,230,194.12,10
10/18/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3902),0:59:00,16:45:00,17:05:00,18:15:00,Landed 6:04 PM,5J571,Cebu Pacific,465,392.46,10
10/18/2024,Manila (MNL),Cebu (CEB),A20N (RP-C3239),1:01:00,19:00:00,20:07:00,20:35:00,Landed 9:08 PM,5J573,Cebu Pacific,186,156.984,10
10/19/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3905),1:02:00,6:20:00,6:38:00,7:50:00,Landed 7:40 AM,5J561,Cebu Pacific,465,392.46,10
10/19/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4105),1:01:00,9:00:00,9:37:00,10:35:00,Landed 10:39 AM,5J585,Cebu Pacific,186,156.984,10
10/19/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4116),0:58:00,10:10:00,10:27:00,11:45:00,Landed 11:25 AM,5J565,Cebu Pacific,230,194.12,10
10/19/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4143),1:01:00,15:10:00,15:34:00,16:45:00,Landed 4:35 PM,5J581,Cebu Pacific,230,194.12,10
10/19/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4115),0:57:00,16:45:00,17:03:00,18:15:00,Landed 6:00 PM,5J571,Cebu Pacific,230,194.12,10
10/19/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4120),1:04:00,17:25:00,17:48:00,19:00:00,Landed 6:51 PM,5J569,Cebu Pacific,230,194.12,10
10/19/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4130),1:03:00,19:00:00,19:19:00,20:35:00,Landed 8:22 PM,5J573,Cebu Pacific,186,156.984,10
10/20/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3905),0:58:00,6:20:00,7:04:00,7:50:00,Landed 8:02 AM,5J561,Cebu Pacific,465,392.46,10
10/20/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4104),1:01:00,9:00:00,9:40:00,10:35:00,Landed 10:42 AM,5J585,Cebu Pacific,186,156.984,10
10/20/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4146),1:05:00,10:10:00,10:21:00,11:45:00,Landed 11:26 AM,5J565,Cebu Pacific,230,194.12,10
10/20/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3902),0:59:00,15:10:00,16:12:00,16:45:00,Landed 5:11 PM,5J581,Cebu Pacific,465,392.46,10
10/20/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3903),0:58:00,18:30:00,18:58:00,20:00:00,Landed 7:56 PM,5J571,Cebu Pacific,465,392.46,10
10/20/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4117),0:58:00,17:25:00,17:38:00,19:00:00,Landed 6:36 PM,5J569,Cebu Pacific,230,194.12,10
10/21/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4123),0:59:00,6:20:00,6:57:00,7:50:00,Landed 7:56 AM,5J561,Cebu Pacific,230,194.12,10
10/21/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4267),0:57:00,7:25:00,7:43:00,9:05:00,Landed 8:40 AM,5J551,Cebu Pacific,186,156.984,10
10/21/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4263),0:57:00,9:00:00,9:17:00,10:35:00,Landed 10:14 AM,5J585,Cebu Pacific,186,156.984,10
10/21/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4118),1:17:00,10:10:00,11:05:00,11:45:00,Landed 12:21 PM,5J565,Cebu Pacific,230,194.12,10
10/21/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4126),0:53:00,15:10:00,15:52:00,16:45:00,Landed 4:46 PM,5J581,Cebu Pacific,230,194.12,10
10/21/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3907),0:59:00,17:25:00,17:53:00,19:00:00,Landed 6:52 PM,5J569,Cebu Pacific,465,392.46,10
10/21/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4135),0:57:00,19:00:00,19:21:00,20:35:00,Landed 8:18 PM,5J573,Cebu Pacific,186,156.984,10
10/22/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3900),0:56:00,6:20:00,6:51:00,7:50:00,Landed 7:47 AM,5J561,Cebu Pacific,465,392.46,10
10/22/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4104),0:59:00,0:10:00,0:45:00,1:45:00,Landed 1:44 AM,5J551,Cebu Pacific,186,156.984,10
10/22/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4102),0:58:00,9:00:00,9:45:00,10:35:00,Landed 10:43 AM,5J585,Cebu Pacific,186,156.984,10
10/22/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4113),1:01:00,10:10:00,10:33:00,11:45:00,Landed 11:34 AM,5J565,Cebu Pacific,230,194.12,10
10/22/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4113),1:04:00,15:10:00,15:33:00,16:45:00,Landed 4:37 PM,5J581,Cebu Pacific,230,194.12,10
10/22/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4146),0:57:00,16:45:00,17:07:00,18:15:00,Landed 6:04 PM,5J571,Cebu Pacific,230,194.12,10
10/22/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4116),1:07:00,17:25:00,17:46:00,19:00:00,Landed 6:53 PM,5J569,Cebu Pacific,230,194.12,10
10/22/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4330),0:57:00,18:55:00,21:02:00,20:30:00,Landed 9:59 PM,5J573,Cebu Pacific,186,156.984,10
10/23/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4124),0:55:00,6:20:00,7:38:00,7:50:00,Landed 8:33 AM,5J561,Cebu Pacific,230,194.12,10
10/23/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4160),1:01:00,7:25:00,7:42:00,9:05:00,Landed 8:43 AM,5J551,Cebu Pacific,186,156.984,10
10/23/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4104),0:57:00,9:00:00,9:39:00,10:35:00,Landed 10:35 AM,5J585,Cebu Pacific,186,156.984,10
10/23/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4117),1:04:00,10:10:00,11:15:00,11:45:00,Landed 12:18 PM,5J565,Cebu Pacific,230,194.12,10
10/23/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4112),0:59:00,15:10:00,15:45:00,16:45:00,Landed 4:45 PM,5J581,Cebu Pacific,230,194.12,10
10/23/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4113),1:00:00,16:45:00,17:06:00,18:15:00,Landed 6:07 PM,5J571,Cebu Pacific,230,194.12,10
10/23/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4110),1:05:00,19:00:00,19:46:00,20:35:00,Landed 8:51 PM,5J573,Cebu Pacific,186,156.984,10
10/24/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3906),0:59:00,6:20:00,6:50:00,7:50:00,Landed 7:50 AM,5J561,Cebu Pacific,465,392.46,10
10/24/2024,Manila (MNL),Cebu (CEB),A20N (RP-C3239),0:57:00,7:25:00,7:51:00,9:05:00,Landed 8:48 AM,5J551,Cebu Pacific,186,156.984,10
10/24/2024,Manila (MNL),Cebu (CEB),A320 (RP-C3278),1:02:00,9:00:00,9:29:00,10:35:00,Landed 10:31 AM,5J585,Cebu Pacific,186,156.984,10
10/24/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4113),1:06:00,15:10:00,16:33:00,16:45:00,Landed 5:39 PM,5J581,Cebu Pacific,230,194.12,10
10/24/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3904),1:00:00,16:45:00,19:45:00,18:15:00,Landed 8:45 PM,5J571,Cebu Pacific,465,392.46,10
10/24/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4115),1:03:00,17:25:00,19:27:00,19:00:00,Landed 8:30 PM,5J569,Cebu Pacific,230,194.12,10
10/24/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4138),1:00:00,19:00:00,19:48:00,20:35:00,Landed 8:48 PM,5J573,Cebu Pacific,186,156.984,10
10/25/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3906),0:57:00,6:20:00,8:19:00,7:50:00,Landed 9:16 AM,5J561,Cebu Pacific,465,392.46,10
10/25/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4103),1:05:00,9:00:00,9:18:00,10:35:00,Landed 10:23 AM,5J585,Cebu Pacific,186,156.984,10
10/25/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4112),1:01:00,10:10:00,10:51:00,11:45:00,Landed 11:52 AM,5J565,Cebu Pacific,230,194.12,10
10/25/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4111),1:04:00,15:10:00,15:52:00,16:45:00,Landed 4:56 PM,5J581,Cebu Pacific,230,194.12,10
10/25/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4143),1:07:00,16:45:00,17:56:00,18:15:00,Landed 7:03 PM,5J571,Cebu Pacific,230,194.12,10
10/25/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4146),0:59:00,17:25:00,18:42:00,19:00:00,Landed 7:41 PM,5J569,Cebu Pacific,230,194.12,10
10/25/2024,Manila (MNL),Cebu (CEB),A20N (RP-C3239),1:04:00,19:00:00,21:06:00,20:35:00,Landed 10:10 PM,5J573,Cebu Pacific,186,156.984,10
10/26/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3900),1:00:00,6:20:00,7:08:00,7:50:00,Landed 8:08 AM,5J561,Cebu Pacific,465,392.46,10
10/26/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4158),1:00:00,7:25:00,8:00:00,9:05:00,Landed 9:00 AM,5J551,Cebu Pacific,186,156.984,10
10/26/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4101),0:57:00,9:00:00,9:25:00,10:35:00,Landed 10:22 AM,5J585,Cebu Pacific,186,156.984,10
10/26/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4111),0:57:00,10:10:00,10:31:00,11:45:00,Landed 11:27 AM,5J565,Cebu Pacific,230,194.12,10
10/26/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4117),1:01:00,15:10:00,15:52:00,16:45:00,Landed 4:52 PM,5J581,Cebu Pacific,230,194.12,10
10/26/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4122),0:56:00,16:45:00,17:18:00,18:15:00,Landed 6:13 PM,5J571,Cebu Pacific,230,194.12,10
10/26/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4146),0:57:00,17:25:00,17:51:00,19:00:00,Landed 6:48 PM,5J569,Cebu Pacific,230,194.12,10
10/26/2024,Manila (MNL),Cebu (CEB),A20N (RP-C3287),0:57:00,19:00:00,19:55:00,20:35:00,Landed 8:52 PM,5J573,Cebu Pacific,186,156.984,10
10/27/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4264),0:58:00,5:50:00,6:42:00,7:20:00,Landed 7:40 AM,5J561,Cebu Pacific,186,156.984,10
10/27/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4160),0:58:00,7:55:00,8:34:00,9:30:00,Landed 9:32 AM,5J551,Cebu Pacific,186,156.984,10
10/27/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4350),0:57:00,8:55:00,9:09:00,10:30:00,Landed 10:06 AM,5J585,Cebu Pacific,186,156.984,10
10/27/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4116),0:54:00,9:50:00,10:27:00,11:25:00,Landed 11:20 AM,5J565,Cebu Pacific,230,194.12,10
10/27/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4140),1:02:00,15:45:00,16:12:00,17:20:00,Landed 5:14 PM,5J581,Cebu Pacific,230,194.12,10
10/27/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4123),0:54:00,13:40:00,14:09:00,15:10:00,Landed 3:03 PM,5J571,Cebu Pacific,230,194.12,10
10/27/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4122),0:55:00,17:30:00,17:41:00,19:05:00,Landed 6:36 PM,5J569,Cebu Pacific,230,194.12,10
10/27/2024,Manila (MNL),Cebu (CEB),AT76 (RP-C7294),1:27:00,18:05:00,18:36:00,20:15:00,Landed 8:03 PM,DG6505,Cebgo,72,60.768,10
10/28/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3902),0:56:00,5:50:00,11:32:00,7:20:00,Landed 12:27 PM,5J561,Cebu Pacific,465,392.46,10
10/28/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4330),0:55:00,7:55:00,8:11:00,9:30:00,Landed 9:06 AM,5J551,Cebu Pacific,186,156.984,10
10/28/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4264),0:54:00,8:55:00,9:24:00,10:30:00,Landed 10:18 AM,5J585,Cebu Pacific,186,156.984,10
10/28/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4113),0:53:00,9:50:00,10:59:00,11:25:00,Landed 11:52 AM,5J565,Cebu Pacific,230,194.12,10
10/28/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4113),0:53:00,15:45:00,16:06:00,17:20:00,Landed 4:59 PM,5J581,Cebu Pacific,230,194.12,10
10/28/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4123),0:55:00,16:20:00,16:58:00,17:50:00,Landed 5:53 PM,5J571,Cebu Pacific,230,194.12,10
10/28/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4135),0:56:00,19:10:00,20:40:00,20:45:00,Landed 9:36 PM,5J573,Cebu Pacific,186,156.984,10
10/28/2024,Manila (MNL),Cebu (CEB),AT76 (RP-C7286),1:34:00,18:05:00,18:52:00,20:15:00,Landed 8:27 PM,DG6505,Cebgo,72,60.768,10
10/29/2024,Manila (MNL),Cebu (CEB),AT76 (RP-C7290),1:24:00,3:40:00,3:59:00,5:50:00,Landed 5:23 AM,DG6499,Cebgo,72,60.768,10
10/29/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3902),0:56:00,5:50:00,7:03:00,7:20:00,Landed 7:59 AM,5J561,Cebu Pacific,465,392.46,10
10/29/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4268),0:57:00,7:55:00,8:14:00,9:30:00,Landed 9:11 AM,5J551,Cebu Pacific,186,156.984,10
10/29/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4101),0:55:00,8:55:00,9:18:00,10:30:00,Landed 10:14 AM,5J585,Cebu Pacific,186,156.984,10
10/29/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4117),1:02:00,9:50:00,10:31:00,11:25:00,Landed 11:33 AM,5J565,Cebu Pacific,230,194.12,10
10/29/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4117),0:56:00,15:45:00,16:17:00,17:20:00,Landed 5:13 PM,5J581,Cebu Pacific,230,194.12,10
10/29/2024,Manila (MNL),Cebu (CEB),A20N (RP-C3239),0:59:00,16:20:00,16:39:00,17:50:00,Landed 5:38 PM,5J571,Cebu Pacific,186,156.984,10
10/29/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4143),0:56:00,17:30:00,18:01:00,19:20:00,Landed 6:57 PM,5J569,Cebu Pacific,230,194.12,10
10/29/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4116),0:56:00,19:10:00,19:27:00,20:45:00,Landed 8:23 PM,5J573,Cebu Pacific,230,194.12,10
10/29/2024,Manila (MNL),Cebu (CEB),AT76 (RP-C7286),1:22:00,18:05:00,19:34:00,20:15:00,Landed 8:55 PM,DG6505,Cebgo,72,60.768,10
10/30/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4111),1:01:00,5:50:00,6:43:00,7:20:00,Landed 7:44 AM,5J561,Cebu Pacific,230,194.12,10
10/30/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4106),0:56:00,7:55:00,8:31:00,9:30:00,Landed 9:27 AM,5J551,Cebu Pacific,186,156.984,10
10/30/2024,Manila (MNL),Cebu (CEB),A20N (RP-C3239),0:56:00,8:55:00,9:29:00,10:30:00,Landed 10:25 AM,5J585,Cebu Pacific,186,156.984,10
10/30/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4111),1:01:00,15:45:00,16:20:00,17:20:00,Landed 5:20 PM,5J581,Cebu Pacific,230,194.12,10
10/30/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4114),1:02:00,16:20:00,16:32:00,17:50:00,Landed 5:34 PM,5J571,Cebu Pacific,230,194.12,10
10/30/2024,Manila (MNL),Cebu (CEB),A320 (RP-C3264),0:57:00,17:30:00,17:57:00,19:20:00,Landed 6:53 PM,5J569,Cebu Pacific,186,156.984,10
10/30/2024,Manila (MNL),Cebu (CEB),A320 (RP-C4100),0:57:00,19:10:00,20:16:00,20:45:00,Landed 9:13 PM,5J573,Cebu Pacific,186,156.984,10
10/30/2024,Manila (MNL),Cebu (CEB),AT76 (RP-C7292),1:33:00,18:05:00,18:27:00,20:15:00,Landed 8:00 PM,DG6505,Cebgo,72,60.768,10
10/31/2024,Manila (MNL),Cebu (CEB),AT76 (RP-C7280),1:38:00,3:40:00,3:59:00,5:50:00,Landed 5:37 AM,DG6499,Cebgo,72,60.768,10
10/31/2024,Manila (MNL),Cebu (CEB),A339 (RP-C3905),0:58:00,5:50:00,6:37:00,7:20:00,Landed 7:35 AM,5J561,Cebu Pacific,465,392.46,10
10/31/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4350),0:56:00,7:55:00,8:59:00,9:30:00,Landed 9:55 AM,5J551,Cebu Pacific,186,156.984,10
10/31/2024,Manila (MNL),Cebu (CEB),A20N (RP-C4159),1:05:00,8:55:00,10:07:00,10:30:00,Landed 11:13 AM,5J585,Cebu Pacific,186,156.984,10
10/31/2024,Manila (MNL),Cebu (CEB),A321 (RP-C4111),0:58:00,15:45:00,16:34:00,17:20:00,Landed 5:32 PM,5J581,Cebu Pacific,230,194.12,10
10/31/2024,Manila (MNL),Cebu (CEB),A21N (RP-C4147),0:57:00,16:20:00,16:41:00,17:50:00,Landed 5:38 PM,5J571,Cebu Pacific,230,194.12,10
