DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE
8-Apr-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4266),1:16,1:05 PM,1:25 PM,2:55 PM,Landed 2:42 PM,5J773,Cebu Pacific
7-Apr-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:18,1:05 PM,1:32 PM,2:55 PM,Landed 2:50 PM,5J773,Cebu Pacific
6-Apr-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:15,1:05 PM,1:22 PM,2:55 PM,Landed 2:38 PM,5J773,Cebu Pacific
5-Apr-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:10,1:05 PM,1:23 PM,2:55 PM,Landed 2:33 PM,5J773,Cebu Pacific
4-Apr-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:13,1:05 PM,1:43 PM,2:55 PM,Landed 2:56 PM,5J773,Cebu Pacific
3-Apr-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4263),1:17,1:05 PM,1:33 PM,2:55 PM,Landed 2:50 PM,5J773,Cebu Pacific
2-Apr-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:12,1:05 PM,1:19 PM,2:55 PM,Landed 2:31 PM,5J773,Cebu Pacific
1-Apr-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:13,1:05 PM,1:37 PM,2:55 PM,Landed 2:50 PM,5J773,Cebu Pacific
31-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:11,1:05 PM,1:25 PM,2:55 PM,Landed 2:37 PM,5J773,Cebu Pacific
30-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4103),1:14,1:05 PM,1:31 PM,2:55 PM,Landed 2:45 PM,5J773,Cebu Pacific
29-Mar-25,Manila (MNL),Manila (MNL),A20N (RP-C4144),0:21,3:54 PM,3:33 PM,3:54 PM,Landed 3:54 PM,5J773,Cebu Pacific
29-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:13,12:35 PM,1:01 PM,2:25 PM,Landed 2:14 PM,5J773,Cebu Pacific
28-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:15,12:35 PM,12:51 PM,2:25 PM,Landed 2:06 PM,5J773,Cebu Pacific
27-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:17,12:15 PM,12:54 PM,2:05 PM,Landed 2:11 PM,5J773,Cebu Pacific
26-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:14,12:35 PM,1:06 PM,2:25 PM,Landed 2:19 PM,5J773,Cebu Pacific
26-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:14,12:35 PM,1:06 PM,2:25 PM,Landed 2:20 PM,5J773,Cebu Pacific
25-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:11,1:10 PM,1:19 PM,2:55 PM,Landed 2:30 PM,5J773,Cebu Pacific
24-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:10,12:35 PM,1:13 PM,2:25 PM,Landed 2:23 PM,5J773,Cebu Pacific
23-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:17,1:10 PM,1:35 PM,2:55 PM,Landed 2:52 PM,5J773,Cebu Pacific
22-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:19,12:35 PM,12:59 PM,2:25 PM,Landed 2:18 PM,5J773,Cebu Pacific
21-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:13,12:35 PM,12:42 PM,2:25 PM,Landed 1:55 PM,5J773,Cebu Pacific
20-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:16,12:35 PM,1:11 PM,2:25 PM,Landed 2:27 PM,5J773,Cebu Pacific
19-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:14,12:35 PM,1:28 PM,2:25 PM,Landed 2:42 PM,5J773,Cebu Pacific
18-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:13,1:10 PM,1:16 PM,2:55 PM,Landed 2:30 PM,5J773,Cebu Pacific
17-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4107),1:14,12:35 PM,12:42 PM,2:25 PM,Landed 1:56 PM,5J773,Cebu Pacific
16-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:15,1:10 PM,1:34 PM,2:55 PM,Landed 2:49 PM,5J773,Cebu Pacific
15-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:10,12:35 PM,1:03 PM,2:25 PM,Landed 2:13 PM,5J773,Cebu Pacific
14-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:15,12:35 PM,12:37 PM,2:25 PM,Landed 1:51 PM,5J773,Cebu Pacific
13-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4135),1:13,12:35 PM,12:55 PM,2:25 PM,Landed 2:08 PM,5J773,Cebu Pacific
12-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:16,12:35 PM,12:50 PM,2:25 PM,Landed 2:06 PM,5J773,Cebu Pacific
11-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:20,1:10 PM,1:11 PM,2:55 PM,Landed 2:31 PM,5J773,Cebu Pacific
10-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:19,12:35 PM,12:58 PM,2:25 PM,Landed 2:17 PM,5J773,Cebu Pacific
9-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3278),1:14,1:10 PM,1:17 PM,2:55 PM,Landed 2:31 PM,5J773,Cebu Pacific
8-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4160),1:11,12:35 PM,1:08 PM,2:25 PM,Landed 2:19 PM,5J773,Cebu Pacific
7-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:15,12:35 PM,1:15 PM,2:25 PM,Landed 2:30 PM,5J773,Cebu Pacific
6-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:13,12:35 PM,12:55 PM,2:25 PM,Landed 2:08 PM,5J773,Cebu Pacific
5-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:18,12:35 PM,12:46 PM,2:25 PM,Landed 2:04 PM,5J773,Cebu Pacific
4-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4266),1:13,1:10 PM,1:18 PM,2:55 PM,Landed 2:31 PM,5J773,Cebu Pacific
3-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:10,12:35 PM,12:46 PM,2:25 PM,Landed 1:57 PM,5J773,Cebu Pacific
2-Mar-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:10,1:10 PM,1:58 PM,2:55 PM,Landed 3:08 PM,5J773,Cebu Pacific
1-Mar-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:17,12:35 PM,1:38 PM,2:25 PM,Landed 2:55 PM,5J773,Cebu Pacific
28-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:12,12:35 PM,1:09 PM,2:25 PM,Landed 2:21 PM,5J773,Cebu Pacific
27-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:21,1:05 PM,2:30 PM,2:55 PM,Landed 3:51 PM,5J773,Cebu Pacific
26-Feb-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4263),1:18,12:35 PM,1:31 PM,2:25 PM,Landed 2:49 PM,5J773,Cebu Pacific
25-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:15,1:05 PM,1:11 PM,2:55 PM,Landed 2:26 PM,5J773,Cebu Pacific
24-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:14,12:35 PM,12:53 PM,2:25 PM,Landed 2:07 PM,5J773,Cebu Pacific
23-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4266),1:12,1:10 PM,1:45 PM,2:55 PM,Landed 2:57 PM,5J773,Cebu Pacific
22-Feb-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4156),1:13,1:05 PM,1:58 PM,2:55 PM,Landed 3:10 PM,5J773,Cebu Pacific
21-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:14,12:35 PM,1:18 PM,2:25 PM,Landed 2:32 PM,5J773,Cebu Pacific
20-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:16,1:05 PM,2:03 PM,2:55 PM,Landed 3:19 PM,5J773,Cebu Pacific
19-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:13,12:35 PM,12:48 PM,2:25 PM,Landed 2:00 PM,5J773,Cebu Pacific
18-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:15,1:05 PM,1:28 PM,2:55 PM,Landed 2:43 PM,5J773,Cebu Pacific
17-Feb-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3278),1:10,12:35 PM,1:17 PM,2:25 PM,Landed 2:27 PM,5J773,Cebu Pacific
16-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:12,1:10 PM,1:35 PM,2:55 PM,Landed 2:47 PM,5J773,Cebu Pacific
15-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4267),1:16,1:05 PM,1:47 PM,2:55 PM,Landed 3:03 PM,5J773,Cebu Pacific
14-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:19,12:35 PM,1:05 PM,2:25 PM,Landed 2:23 PM,5J773,Cebu Pacific
13-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:13,1:05 PM,1:30 PM,2:55 PM,Landed 2:43 PM,5J773,Cebu Pacific
12-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:15,12:35 PM,12:55 PM,2:25 PM,Landed 2:09 PM,5J773,Cebu Pacific
11-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:16,1:05 PM,1:16 PM,2:55 PM,Landed 2:31 PM,5J773,Cebu Pacific
10-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:16,12:35 PM,12:52 PM,2:25 PM,Landed 2:08 PM,5J773,Cebu Pacific
9-Feb-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:19,1:10 PM,1:32 PM,2:55 PM,Landed 2:52 PM,5J773,Cebu Pacific
8-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:24,1:05 PM,1:22 PM,2:55 PM,Landed 2:46 PM,5J773,Cebu Pacific
7-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:16,12:35 PM,12:43 PM,2:25 PM,Landed 1:59 PM,5J773,Cebu Pacific
6-Feb-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:18,1:05 PM,1:30 PM,2:55 PM,Landed 2:48 PM,5J773,Cebu Pacific
5-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:11,12:35 PM,12:50 PM,2:25 PM,Landed 2:01 PM,5J773,Cebu Pacific
4-Feb-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:15,1:05 PM,1:21 PM,2:55 PM,Landed 2:37 PM,5J773,Cebu Pacific
3-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:17,12:35 PM,12:51 PM,2:25 PM,Landed 2:09 PM,5J773,Cebu Pacific
2-Feb-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:13,1:10 PM,1:42 PM,2:55 PM,Landed 2:55 PM,5J773,Cebu Pacific
1-Feb-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:11,1:05 PM,1:18 PM,2:55 PM,Landed 2:30 PM,5J773,Cebu Pacific
31-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:10,12:35 PM,1:23 PM,2:25 PM,Landed 2:33 PM,5J773,Cebu Pacific
30-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:21,1:05 PM,1:35 PM,2:55 PM,Landed 2:57 PM,5J773,Cebu Pacific
29-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:17,12:35 PM,1:00 PM,2:25 PM,Landed 2:17 PM,5J773,Cebu Pacific
28-Jan-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4262),1:16,1:05 PM,1:24 PM,2:55 PM,Landed 2:40 PM,5J773,Cebu Pacific
27-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:15,12:35 PM,12:47 PM,2:25 PM,Landed 2:02 PM,5J773,Cebu Pacific
26-Jan-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:17,1:10 PM,1:29 PM,2:55 PM,Landed 2:46 PM,5J773,Cebu Pacific
25-Jan-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3264),1:18,1:05 PM,1:53 PM,2:55 PM,Landed 3:10 PM,5J773,Cebu Pacific
24-Jan-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:10,12:35 PM,2:10 PM,2:25 PM,Landed 3:20 PM,5J773,Cebu Pacific
23-Jan-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3264),1:15,1:05 PM,1:36 PM,2:55 PM,Landed 2:51 PM,5J773,Cebu Pacific
22-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:11,12:35 PM,1:32 PM,2:25 PM,Landed 2:43 PM,5J773,Cebu Pacific
21-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:12,1:05 PM,1:33 PM,2:55 PM,Landed 2:45 PM,5J773,Cebu Pacific
20-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:11,12:35 PM,1:09 PM,2:25 PM,Landed 2:20 PM,5J773,Cebu Pacific
19-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4158),1:09,1:10 PM,1:40 PM,2:55 PM,Landed 2:49 PM,5J773,Cebu Pacific
18-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:13,1:05 PM,1:10 PM,2:55 PM,Landed 2:23 PM,5J773,Cebu Pacific
17-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:11,12:35 PM,1:06 PM,2:25 PM,Landed 2:17 PM,5J773,Cebu Pacific
16-Jan-25,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:21,1:05 PM,1:29 PM,2:55 PM,Landed 2:50 PM,5J773,Cebu Pacific
15-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:14,12:35 PM,1:08 PM,2:25 PM,Landed 2:22 PM,5J773,Cebu Pacific
14-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:14,1:05 PM,1:21 PM,2:55 PM,Landed 2:35 PM,5J773,Cebu Pacific
13-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:14,12:35 PM,1:22 PM,2:25 PM,Landed 2:36 PM,5J773,Cebu Pacific
12-Jan-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4103),1:18,1:10 PM,1:33 PM,2:55 PM,Landed 2:50 PM,5J773,Cebu Pacific
11-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:15,1:05 PM,1:37 PM,2:55 PM,Landed 2:52 PM,5J773,Cebu Pacific
10-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4135),1:13,12:35 PM,12:56 PM,2:25 PM,Landed 2:09 PM,5J773,Cebu Pacific
9-Jan-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4263),1:16,1:05 PM,1:52 PM,2:55 PM,Landed 3:07 PM,5J773,Cebu Pacific
8-Jan-25,Manila (MNL),Pagadian (PAG),A320 (RP-C4330),1:13,12:35 PM,1:16 PM,2:25 PM,Landed 2:30 PM,5J773,Cebu Pacific
7-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:14,1:05 PM,1:23 PM,2:55 PM,Landed 2:37 PM,5J773,Cebu Pacific
6-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4135),1:16,12:35 PM,1:10 PM,2:25 PM,Landed 2:26 PM,5J773,Cebu Pacific
5-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:13,1:10 PM,1:23 PM,2:55 PM,Landed 2:36 PM,5J773,Cebu Pacific
4-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:14,1:05 PM,1:22 PM,2:55 PM,Landed 2:36 PM,5J773,Cebu Pacific
3-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:13,12:35 PM,1:34 PM,2:25 PM,Landed 2:48 PM,5J773,Cebu Pacific
2-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:10,1:05 PM,1:25 PM,2:55 PM,Landed 2:35 PM,5J773,Cebu Pacific
1-Jan-25,Manila (MNL),Pagadian (PAG),A20N (RP-C4158),1:10,12:35 PM,12:42 PM,2:25 PM,Landed 1:52 PM,5J773,Cebu Pacific
31-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:13,1:05 PM,1:23 PM,2:55 PM,Landed 2:36 PM,5J773,Cebu Pacific
30-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:13,12:35 PM,12:49 PM,2:25 PM,Landed 2:02 PM,5J773,Cebu Pacific
29-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:12,1:10 PM,1:30 PM,2:55 PM,Landed 2:42 PM,5J773,Cebu Pacific
28-Dec-24,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:17,1:05 PM,1:21 PM,2:55 PM,Landed 2:38 PM,5J773,Cebu Pacific
27-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:14,12:35 PM,1:28 PM,2:25 PM,Landed 2:42 PM,5J773,Cebu Pacific
26-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:19,1:05 PM,1:21 PM,2:55 PM,Landed 2:40 PM,5J773,Cebu Pacific
25-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:18,12:35 PM,12:56 PM,2:25 PM,Landed 2:14 PM,5J773,Cebu Pacific
24-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:10,1:05 PM,1:20 PM,2:55 PM,Landed 2:30 PM,5J773,Cebu Pacific
23-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:15,12:35 PM,1:08 PM,2:25 PM,Landed 2:23 PM,5J773,Cebu Pacific
22-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:11,1:10 PM,1:27 PM,2:55 PM,Landed 2:39 PM,5J773,Cebu Pacific
21-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:15,1:05 PM,1:40 PM,2:55 PM,Landed 2:55 PM,5J773,Cebu Pacific
20-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:20,12:35 PM,1:04 PM,2:25 PM,Landed 2:24 PM,5J773,Cebu Pacific
19-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:15,1:05 PM,1:38 PM,2:55 PM,Landed 2:53 PM,5J773,Cebu Pacific
18-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4135),1:19,12:35 PM,2:06 PM,2:25 PM,Landed 3:25 PM,5J773,Cebu Pacific
17-Dec-24,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:19,1:05 PM,1:37 PM,2:55 PM,Landed 2:56 PM,5J773,Cebu Pacific
16-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:14,12:35 PM,12:57 PM,2:25 PM,Landed 2:12 PM,5J773,Cebu Pacific
15-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4134),1:16,1:10 PM,1:19 PM,2:55 PM,Landed 2:36 PM,5J773,Cebu Pacific
14-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:12,1:05 PM,1:33 PM,2:55 PM,Landed 2:46 PM,5J773,Cebu Pacific
13-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:13,12:35 PM,12:57 PM,2:25 PM,Landed 2:09 PM,5J773,Cebu Pacific
12-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:12,1:05 PM,1:22 PM,2:55 PM,Landed 2:33 PM,5J773,Cebu Pacific
11-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4267),1:15,12:35 PM,12:50 PM,2:25 PM,Landed 2:05 PM,5J773,Cebu Pacific
10-Dec-24,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:20,1:05 PM,1:49 PM,2:55 PM,Landed 3:10 PM,5J773,Cebu Pacific
9-Dec-24,Manila (MNL),Pagadian (PAG),A320 (RP-C4102),1:15,12:35 PM,1:00 PM,2:25 PM,Landed 2:15 PM,5J773,Cebu Pacific
8-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:13,1:10 PM,1:43 PM,2:55 PM,Landed 2:56 PM,5J773,Cebu Pacific
7-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:15,1:05 PM,1:48 PM,2:55 PM,Landed 3:02 PM,5J773,Cebu Pacific
6-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4267),1:15,12:35 PM,1:25 PM,2:25 PM,Landed 2:40 PM,5J773,Cebu Pacific
5-Dec-24,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:15,1:05 PM,1:13 PM,2:55 PM,Landed 2:27 PM,5J773,Cebu Pacific
4-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4267),1:09,12:35 PM,12:56 PM,2:25 PM,Landed 2:06 PM,5J773,Cebu Pacific
3-Dec-24,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:10,1:05 PM,1:11 PM,2:55 PM,Landed 2:21 PM,5J773,Cebu Pacific
2-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:16,12:35 PM,12:52 PM,2:25 PM,Landed 2:07 PM,5J773,Cebu Pacific
1-Dec-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:20,1:10 PM,1:31 PM,2:55 PM,Landed 2:52 PM,5J773,Cebu Pacific
30-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4158),1:11,1:10 PM,1:37 PM,2:55 PM,Landed 2:48 PM,5J773,Cebu Pacific
29-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:15,12:35 PM,12:54 PM,2:20 PM,Landed 2:09 PM,5J773,Cebu Pacific
28-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:14,1:10 PM,1:40 PM,2:55 PM,Landed 2:54 PM,5J773,Cebu Pacific
27-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:16,12:35 PM,1:27 PM,2:20 PM,Landed 2:42 PM,5J773,Cebu Pacific
26-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:09,1:10 PM,1:27 PM,2:55 PM,Landed 2:36 PM,5J773,Cebu Pacific
25-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:13,12:35 PM,12:53 PM,2:20 PM,Landed 2:06 PM,5J773,Cebu Pacific
24-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:10,1:05 PM,1:45 PM,2:50 PM,Landed 2:55 PM,5J773,Cebu Pacific
23-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:08,1:10 PM,1:30 PM,2:55 PM,Landed 2:38 PM,5J773,Cebu Pacific
22-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:15,12:35 PM,1:11 PM,2:20 PM,Landed 2:26 PM,5J773,Cebu Pacific
21-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:14,1:10 PM,1:32 PM,2:55 PM,Landed 2:46 PM,5J773,Cebu Pacific
20-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:18,12:35 PM,12:51 PM,2:20 PM,Landed 2:10 PM,5J773,Cebu Pacific
19-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:16,1:10 PM,1:43 PM,2:55 PM,Landed 2:59 PM,5J773,Cebu Pacific
18-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4267),1:14,12:35 PM,12:53 PM,2:20 PM,Landed 2:07 PM,5J773,Cebu Pacific
17-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:10,1:05 PM,1:18 PM,2:50 PM,Landed 2:27 PM,5J773,Cebu Pacific
16-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4134),1:20,1:10 PM,1:31 PM,2:55 PM,Landed 2:51 PM,5J773,Cebu Pacific
15-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:13,12:35 PM,1:05 PM,2:20 PM,Landed 2:18 PM,5J773,Cebu Pacific
14-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:12,1:10 PM,1:25 PM,2:55 PM,Landed 2:37 PM,5J773,Cebu Pacific
13-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:17,12:35 PM,12:58 PM,2:20 PM,Landed 2:15 PM,5J773,Cebu Pacific
12-Nov-24,Manila (MNL),Pagadian (PAG),A320 (RP-C4330),1:16,1:10 PM,1:41 PM,2:55 PM,Landed 2:57 PM,5J773,Cebu Pacific
11-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4134),1:20,12:35 PM,12:40 PM,2:20 PM,Landed 2:00 PM,5J773,Cebu Pacific
10-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:10,12:35 PM,1:22 PM,2:20 PM,Landed 2:32 PM,5J773,Cebu Pacific
9-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:15,1:10 PM,1:38 PM,2:55 PM,Landed 2:53 PM,5J773,Cebu Pacific
8-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:08,12:35 PM,1:03 PM,2:20 PM,Landed 2:11 PM,5J773,Cebu Pacific
7-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:15,1:10 PM,1:34 PM,2:55 PM,Landed 2:49 PM,5J773,Cebu Pacific
6-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:10,12:35 PM,1:07 PM,2:20 PM,Landed 2:16 PM,5J773,Cebu Pacific
5-Nov-24,Manila (MNL),Pagadian (PAG),A320 (RP-C4263),1:20,1:10 PM,1:36 PM,2:55 PM,Landed 2:55 PM,5J773,Cebu Pacific
4-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:12,12:35 PM,1:07 PM,2:20 PM,Landed 2:19 PM,5J773,Cebu Pacific
3-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:15,12:35 PM,12:43 PM,2:20 PM,Landed 1:59 PM,5J773,Cebu Pacific
2-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:11,1:10 PM,1:30 PM,2:55 PM,Landed 2:41 PM,5J773,Cebu Pacific
1-Nov-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:20,1:10 PM,1:27 PM,2:55 PM,Landed 2:47 PM,5J773,Cebu Pacific
31-Oct-24,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:11,1:10 PM,1:20 PM,2:55 PM,Landed 2:32 PM,5J773,Cebu Pacific
