Route,From,To,Year,Month,Passenger,OwnShFli,RouteHHI,AirHHI_From,AirHHI_To,AirFli_From,AirFli_To,Business_From,Business_To,Accommodation_From,Accommodation_To,Port_From,Port_To,EGrowth_From,EGrowth_To,OFW_From,OFW_To,Travelers_From,Travelers_To,Establishment_From,Establishment_To,Entry,cluster,dist_to_centroid,cluster_size,centroid_RouteHHI,centroid_AirHHI_From,centroid_AirHHI_To,centroid_AirFli_From,centroid_AirFli_To,centroid_Business_From,centroid_Business_To,centroid_Accommodation_From,centroid_Accommodation_To,centroid_Port_From,centroid_Port_To,centroid_EGrowth_From,centroid_EGrowth_To,centroid_OFW_From,centroid_OFW_To,centroid_Travelers_From,centroid_Travelers_To,centroid_Establishment_From,centroid_Establishment_To
CEB-DRP,CEB,DRP,2023,7,0.0,0.0,0.0,3302.34,4974.97,1895,155,0.0056,2.0,0.5096,0.0165,1.891,1.3268,0.0813,0.0008,2606,1909,7517450,4631579,386,93,0,2,4.03767257578834,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-DVO,CEB,DVO,2023,7,16351.632,74.87,6237.03,3302.34,4905.32,1895,769,0.0056,0.6037,0.5096,0.4554,1.891,1.7601,0.0813,0.1592,2606,1837,7517450,4116016,386,205,1,2,1.765400350972215,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-ENI,CEB,ENI,2023,7,0.0,0.0,0.0,3302.34,0.0,1895,0,0.0056,0.0141,0.5096,0.2391,1.891,1.9942,0.0813,0.0021,2606,1095,7517450,2810208,386,51,0,2,2.889778348643924,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-GES,CEB,GES,2023,7,5120.208,100.0,10000.0,3302.34,5468.72,1895,188,0.0056,0.0677,0.5096,0.0731,1.891,1.8292,0.0813,0.1054,2606,1625,7517450,1705910,386,82,1,2,1.9603495170213991,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-IAO,CEB,IAO,2023,7,3452.544,48.8,5002.88,3302.34,5648.0,1895,221,0.0056,0.0426,0.5096,0.0,1.891,1.977,0.0813,0.0025,2606,920,7517450,1728856,386,47,1,2,1.9832989792600666,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-ILO,CEB,ILO,2023,7,3042.288,51.21,4733.66,3302.34,3358.72,1895,542,0.0056,2.0,0.5096,0.001,1.891,1.9149,0.0813,0.0007,2606,2618,7517450,5909568,386,147,1,2,3.483653673427729,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-MBT,CEB,MBT,2023,7,0.0,0.0,0.0,3302.34,0.0,1895,0,0.0056,0.0,0.5096,0.052,1.891,1.9706,0.0813,0.0011,2606,1909,7517450,4631579,386,93,0,2,2.8057453733845006,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-MNL,CEB,MNL,2023,7,58174.656,42.52,3665.19,3302.34,3638.57,1895,5933,0.0056,0.1691,0.5096,0.5725,1.891,1.9891,0.0813,0.1717,2606,4565,7517450,7348669,386,1351,1,0,2.580332508352992,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
CEB-MPH,CEB,MPH,2023,7,7267.392,62.2,5297.68,3302.34,3774.68,1895,686,0.0056,0.0902,0.5096,1.3168,1.891,1.9746,0.0813,0.0014,2606,2618,7517450,5909568,386,147,1,2,4.067437641577352,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-OZC,CEB,OZC,2023,7,1342.656,100.0,10000.0,3302.34,4347.95,1895,98,0.0056,0.0094,0.5096,0.069,1.891,1.9415,0.0813,0.0078,2606,1573,7517450,2941319,386,135,1,2,1.9189193065219006,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-PAG,CEB,PAG,2023,7,2237.76,100.0,10000.0,3302.34,7025.79,1895,96,0.0056,0.1565,0.5096,0.0837,1.891,1.9399,0.0813,0.0091,2606,1263,7517450,1953463,386,64,1,2,2.179277299886883,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-PPS,CEB,PPS,2023,7,3964.032,60.16,5206.45,3302.34,3471.28,1895,395,0.0056,0.0354,0.5096,0.2292,1.891,1.3649,0.0813,0.1602,2606,1095,7517450,2810208,386,51,1,2,2.740503489829191,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-SJI,CEB,SJI,2023,7,0.0,0.0,0.0,3302.34,0.0,1895,0,0.0056,0.225,0.5096,0.0171,1.891,1.9857,0.0813,0.0183,2606,1095,7517450,2810208,386,51,0,2,2.8371638955551366,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-SUG,CEB,SUG,2023,7,0.0,0.0,0.0,3302.34,0.0,1895,0,0.0056,0.0282,0.5096,0.0533,1.891,1.8999,0.0813,0.0128,2606,920,7517450,1728856,386,47,0,2,2.948013159549761,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-TAC,CEB,TAC,2023,7,1726.272,57.96,5126.72,3302.34,3617.28,1895,369,0.0056,0.0177,0.5096,0.1266,1.891,1.7168,0.0813,0.1699,2606,1528,7517450,1695713,386,103,1,2,2.0815738095758487,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-TAG,CEB,TAG,2023,7,0.0,0.0,0.0,3302.34,3689.17,1895,288,0.0056,0.0022,0.5096,0.746,1.891,1.9782,0.0813,0.0037,2606,2606,7517450,7517450,386,386,0,2,3.148200261317776,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-USU,CEB,USU,2023,7,1918.08,38.85,5248.64,3302.34,5227.7,1895,158,0.0056,0.0053,0.5096,0.0456,1.891,1.9757,0.0813,0.0016,2606,1095,7517450,2810208,386,51,1,2,1.7028560985749668,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-ZAM,CEB,ZAM,2023,7,3468.528,100.0,10000.0,3302.34,5276.82,1895,68,0.0056,0.0394,0.5096,0.0863,1.891,1.405,0.0813,0.2669,2606,1263,7517450,1953463,386,64,1,2,3.6924300876638245,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CGM-CEB,CGM,CEB,2023,7,0.0,0.0,0.0,0.0,3118.53,0,1950,0.0017,0.0056,0.0699,0.5096,1.9936,1.891,0.0058,0.0813,1573,2606,2941319,7517450,135,386,0,3,2.734763526929295,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CGY-CEB,CGY,CEB,2023,7,7672.32,75.16,6266.05,3081.15,3118.53,533,1950,0.072,0.0056,0.0369,0.5096,1.9531,1.891,0.0014,0.0813,1573,2606,2941319,7517450,135,386,1,3,1.612027412573754,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CGY-DVO,CGY,DVO,2023,7,1150.848,100.0,10000.0,3081.15,4905.32,533,769,0.072,0.6037,0.0369,0.4554,1.9531,1.7601,0.0014,0.1592,1573,1837,2941319,4116016,135,205,1,3,2.3411082832401187,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CGY-ILO,CGY,ILO,2023,7,0.0,0.0,0.0,3081.15,3358.72,533,542,0.072,2.0,0.0369,0.001,1.9531,1.9149,0.0014,0.0007,1573,2618,2941319,5909568,135,147,0,3,4.228703938231327,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CGY-MNL,CGY,MNL,2023,7,26592.048,42.84,3761.56,3081.15,3638.57,533,5933,0.072,0.1691,0.0369,0.5725,1.9531,1.9891,0.0014,0.1717,1573,4565,2941319,7348669,135,1351,1,0,1.4030878594332183,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
CGY-TAC,CGY,TAC,2023,7,0.0,0.0,0.0,3081.15,3617.28,533,369,0.072,0.0177,0.0369,0.1266,1.9531,1.7168,0.0014,0.1699,1573,1528,2941319,1695713,135,103,0,3,2.9528341063868475,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CRK-BSO,CRK,BSO,2023,7,0.0,0.0,0.0,8880.63,10000.0,122,29,0.0065,0.0348,0.1865,0.2377,1.2661,1.996,0.1108,0.0006,3779,1216,5691259,1113791,243,46,0,4,4.101252254979602,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-CEB,CRK,CEB,2023,7,10240.416,100.0,10000.0,8880.63,3118.53,122,1950,0.0065,0.0056,0.1865,0.5096,1.2661,1.891,0.1108,0.0813,3779,2606,5691259,7517450,243,386,1,4,3.3618013585444326,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-DVO,CRK,DVO,2023,7,0.0,0.0,0.0,8880.63,4905.32,122,769,0.0065,0.6037,0.1865,0.4554,1.2661,1.7601,0.1108,0.1592,3779,1837,5691259,4116016,243,205,0,4,3.0448493605909626,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-ENI,CRK,ENI,2023,7,0.0,0.0,0.0,8880.63,0.0,122,0,0.0065,0.0141,0.1865,0.2391,1.2661,1.9942,0.1108,0.0021,3779,1095,5691259,2810208,243,51,0,4,3.6646202421869183,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-IAO,CRK,IAO,2023,7,0.0,0.0,0.0,8880.63,5648.0,122,221,0.0065,0.0426,0.1865,0.0,1.2661,1.977,0.1108,0.0025,3779,920,5691259,1728856,243,47,0,4,3.4788622164401883,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-ILO,CRK,ILO,2023,7,0.0,0.0,0.0,8880.63,3358.72,122,542,0.0065,2.0,0.1865,0.001,1.2661,1.9149,0.1108,0.0007,3779,2618,5691259,5909568,243,147,0,4,4.2343210751173235,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-KLO,CRK,KLO,2023,7,0.0,0.0,0.0,8880.63,6270.08,122,125,0.0065,0.0773,0.1865,0.1044,1.2661,1.8404,0.1108,0.0029,3779,2618,5691259,5909568,243,147,0,4,3.0246388100020587,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-MBT,CRK,MBT,2023,7,0.0,0.0,0.0,8880.63,0.0,122,0,0.0065,0.0,0.1865,0.052,1.2661,1.9706,0.1108,0.0011,3779,1909,5691259,4631579,243,93,0,4,3.534542482338201,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-MNL,CRK,MNL,2023,7,165.168,100.0,10000.0,8880.63,3638.57,122,5933,0.0065,0.1691,0.1865,0.5725,1.2661,1.9891,0.1108,0.1717,3779,4565,5691259,7348669,243,1351,1,0,3.920709705323655,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
CRK-MPH,CRK,MPH,2023,7,6771.888,100.0,10000.0,8880.63,3774.68,122,686,0.0065,0.0902,0.1865,1.3168,1.2661,1.9746,0.1108,0.0014,3779,2618,5691259,5909568,243,147,1,4,4.547069276361967,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-PPS,CRK,PPS,2023,7,0.0,0.0,0.0,8880.63,3471.28,122,395,0.0065,0.0354,0.1865,0.2292,1.2661,1.3649,0.1108,0.1602,3779,1095,5691259,2810208,243,51,0,4,3.928372425658501,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-SJI,CRK,SJI,2023,7,0.0,0.0,0.0,8880.63,0.0,122,0,0.0065,0.225,0.1865,0.0171,1.2661,1.9857,0.1108,0.0183,3779,1095,5691259,2810208,243,51,0,4,3.6770728335065366,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-TAG,CRK,TAG,2023,7,0.0,0.0,0.0,8880.63,3689.17,122,288,0.0065,0.0022,0.1865,0.746,1.2661,1.9782,0.1108,0.0037,3779,2606,5691259,7517450,243,386,0,4,3.543929309622541,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-TBH,CRK,TBH,2023,7,0.0,0.0,0.0,8880.63,0.0,122,0,0.0065,0.0,0.1865,0.0036,1.2661,1.9984,0.1108,0.0002,3779,1095,5691259,2810208,243,51,0,4,3.7887099089938787,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
